0.00.243.503 W srv  llama_server: -----------------
0.00.243.510 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.243.511 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.243.511 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.243.511 W srv  llama_server: -----------------
0.00.256.723 I srv    load_model: loading model 'C:/code/covenant-agent/baselines/qwen/models/qwen3.5-0.8b-s4-q8-fixed.gguf'
0.02.212.005 I cmn          init: llama threadpool init, n_threads = 12
0.02.283.106 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.296.728 I srv  llama_server: model loaded
0.02.296.734 I srv  llama_server: listening on http://127.0.0.1:8079
0.05.831.463 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
3.34.320.941 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.602 (> 0.100 thold), f_keep = 0.596
3.34.321.684 I slot launch_slot_: id  3 | task 3703 | processing task, is_child = 0
3.35.082.719 I slot print_timing: id  3 | task 3703 | prompt eval time =     553.24 ms /   521 tokens (    1.06 ms per token,   941.73 tokens per second)
3.35.082.734 I slot print_timing: id  3 | task 3703 |        eval time =     207.70 ms /    14 tokens (   15.98 ms per token,    62.59 tokens per second)
3.35.082.737 I slot print_timing: id  3 | task 3703 |       total time =     760.94 ms /   535 tokens
3.35.082.738 I slot print_timing: id  3 | task 3703 |    graphs reused =       2987
3.35.082.919 I slot      release: id  3 | task 3703 | stop processing: n_tokens = 1320, truncated = 0
3.35.222.620 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.602 (> 0.100 thold), f_keep = 0.596
3.35.223.131 I slot launch_slot_: id  3 | task 3720 | processing task, is_child = 0
3.35.982.887 I slot print_timing: id  3 | task 3720 | prompt eval time =     546.61 ms /   521 tokens (    1.05 ms per token,   953.14 tokens per second)
3.35.982.904 I slot print_timing: id  3 | task 3720 |        eval time =     213.07 ms /    14 tokens (   16.39 ms per token,    61.01 tokens per second)
3.35.982.907 I slot print_timing: id  3 | task 3720 |       total time =     759.69 ms /   535 tokens
3.35.982.909 I slot print_timing: id  3 | task 3720 |    graphs reused =       2999
3.35.983.101 I slot      release: id  3 | task 3720 | stop processing: n_tokens = 1320, truncated = 0
3.36.116.791 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.603 (> 0.100 thold), f_keep = 0.596
3.36.117.186 I slot launch_slot_: id  3 | task 3737 | processing task, is_child = 0
3.36.899.074 I slot print_timing: id  3 | task 3737 | prompt eval time =     571.31 ms /   520 tokens (    1.10 ms per token,   910.20 tokens per second)
3.36.899.090 I slot print_timing: id  3 | task 3737 |        eval time =     210.52 ms /    14 tokens (   16.19 ms per token,    61.75 tokens per second)
3.36.899.093 I slot print_timing: id  3 | task 3737 |       total time =     781.83 ms /   534 tokens
3.36.899.095 I slot print_timing: id  3 | task 3737 |    graphs reused =       3011
3.36.899.288 I slot      release: id  3 | task 3737 | stop processing: n_tokens = 1319, truncated = 0
3.37.031.609 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.602 (> 0.100 thold), f_keep = 0.597
3.37.032.284 I slot launch_slot_: id  3 | task 3754 | processing task, is_child = 0
3.38.682.723 I slot print_timing: id  3 | task 3754 | prompt eval time =     833.29 ms /   522 tokens (    1.60 ms per token,   626.43 tokens per second)
3.38.682.739 I slot print_timing: id  3 | task 3754 |        eval time =     817.07 ms /    39 tokens (   21.50 ms per token,    46.51 tokens per second)
3.38.682.742 I slot print_timing: id  3 | task 3754 |       total time =    1650.36 ms /   561 tokens
3.38.682.744 I slot print_timing: id  3 | task 3754 |    graphs reused =       3048
3.38.682.927 I slot      release: id  3 | task 3754 | stop processing: n_tokens = 1346, truncated = 0
3.38.794.480 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.606 (> 0.100 thold), f_keep = 0.585
3.38.795.248 I slot launch_slot_: id  3 | task 3796 | processing task, is_child = 0
3.39.486.598 I slot print_timing: id  3 | task 3796 | prompt eval time =     479.79 ms /   515 tokens (    0.93 ms per token,  1073.39 tokens per second)
3.39.486.616 I slot print_timing: id  3 | task 3796 |        eval time =     211.49 ms /    14 tokens (   16.27 ms per token,    61.47 tokens per second)
3.39.486.619 I slot print_timing: id  3 | task 3796 |       total time =     691.28 ms /   529 tokens
3.39.486.621 I slot print_timing: id  3 | task 3796 |    graphs reused =       3060
3.39.486.786 I slot      release: id  3 | task 3796 | stop processing: n_tokens = 1314, truncated = 0
3.39.604.624 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.603 (> 0.100 thold), f_keep = 0.600
3.39.605.492 I slot launch_slot_: id  3 | task 3812 | processing task, is_child = 0
3.40.334.724 I slot print_timing: id  3 | task 3812 | prompt eval time =     522.40 ms /   520 tokens (    1.00 ms per token,   995.40 tokens per second)
3.40.334.740 I slot print_timing: id  3 | task 3812 |        eval time =     206.76 ms /    14 tokens (   15.90 ms per token,    62.88 tokens per second)
3.40.334.743 I slot print_timing: id  3 | task 3812 |       total time =     729.16 ms /   534 tokens
3.40.334.744 I slot print_timing: id  3 | task 3812 |    graphs reused =       3072
3.40.334.948 I slot      release: id  3 | task 3812 | stop processing: n_tokens = 1319, truncated = 0
3.40.429.790 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.602 (> 0.100 thold), f_keep = 0.597
3.40.430.558 I slot launch_slot_: id  3 | task 3829 | processing task, is_child = 0
3.41.413.205 I slot print_timing: id  3 | task 3829 | prompt eval time =     512.84 ms /   522 tokens (    0.98 ms per token,  1017.86 tokens per second)
3.41.413.226 I slot print_timing: id  3 | task 3829 |        eval time =     469.72 ms /    20 tokens (   24.72 ms per token,    40.45 tokens per second)
3.41.413.229 I slot print_timing: id  3 | task 3829 |       total time =     982.56 ms /   542 tokens
3.41.413.230 I slot print_timing: id  3 | task 3829 |    graphs reused =       3090
3.41.413.398 I slot      release: id  3 | task 3829 | stop processing: n_tokens = 1327, truncated = 0
3.41.505.178 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.607 (> 0.100 thold), f_keep = 0.594
3.41.505.874 I slot launch_slot_: id  3 | task 3852 | processing task, is_child = 0
3.42.246.998 I slot print_timing: id  3 | task 3852 | prompt eval time =     530.81 ms /   513 tokens (    1.03 ms per token,   966.44 tokens per second)
3.42.247.023 I slot print_timing: id  3 | task 3852 |        eval time =     210.24 ms /    14 tokens (   16.17 ms per token,    61.83 tokens per second)
3.42.247.026 I slot print_timing: id  3 | task 3852 |       total time =     741.05 ms /   527 tokens
3.42.247.028 I slot print_timing: id  3 | task 3852 |    graphs reused =       3102
3.42.247.208 I slot      release: id  3 | task 3852 | stop processing: n_tokens = 1312, truncated = 0
3.42.347.005 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.602 (> 0.100 thold), f_keep = 0.601
3.42.347.393 I slot launch_slot_: id  3 | task 3868 | processing task, is_child = 0
3.43.367.137 I slot print_timing: id  3 | task 3868 | prompt eval time =     512.25 ms /   524 tokens (    0.98 ms per token,  1022.94 tokens per second)
3.43.367.155 I slot print_timing: id  3 | task 3868 |        eval time =     507.42 ms /    18 tokens (   29.85 ms per token,    33.50 tokens per second)
3.43.367.158 I slot print_timing: id  3 | task 3868 |       total time =    1019.67 ms /   542 tokens
3.43.367.160 I slot print_timing: id  3 | task 3868 |    graphs reused =       3118
3.43.367.291 I slot      release: id  3 | task 3868 | stop processing: n_tokens = 1327, truncated = 0
3.43.460.179 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.607 (> 0.100 thold), f_keep = 0.594
3.43.460.917 I slot launch_slot_: id  3 | task 3889 | processing task, is_child = 0
3.44.208.652 I slot print_timing: id  3 | task 3889 | prompt eval time =     536.85 ms /   513 tokens (    1.05 ms per token,   955.57 tokens per second)
3.44.208.668 I slot print_timing: id  3 | task 3889 |        eval time =     210.80 ms /    14 tokens (   16.22 ms per token,    61.67 tokens per second)
3.44.208.671 I slot print_timing: id  3 | task 3889 |       total time =     747.65 ms /   527 tokens
3.44.208.672 I slot print_timing: id  3 | task 3889 |    graphs reused =       3130
3.44.208.844 I slot      release: id  3 | task 3889 | stop processing: n_tokens = 1312, truncated = 0
3.44.315.340 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.603 (> 0.100 thold), f_keep = 0.601
3.44.315.866 I slot launch_slot_: id  3 | task 3905 | processing task, is_child = 0
3.45.593.434 I slot print_timing: id  3 | task 3905 | prompt eval time =     520.18 ms /   520 tokens (    1.00 ms per token,   999.65 tokens per second)
3.45.593.451 I slot print_timing: id  3 | task 3905 |        eval time =     757.32 ms /    38 tokens (   20.47 ms per token,    48.86 tokens per second)
3.45.593.454 I slot print_timing: id  3 | task 3905 |       total time =    1277.50 ms /   558 tokens
3.45.593.455 I slot print_timing: id  3 | task 3905 |    graphs reused =       3166
3.45.593.623 I slot      release: id  3 | task 3905 | stop processing: n_tokens = 1343, truncated = 0
3.45.689.907 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.606 (> 0.100 thold), f_keep = 0.587
3.45.690.497 I slot launch_slot_: id  3 | task 3946 | processing task, is_child = 0
3.46.383.186 I slot print_timing: id  3 | task 3946 | prompt eval time =     486.70 ms /   515 tokens (    0.95 ms per token,  1058.15 tokens per second)
3.46.383.205 I slot print_timing: id  3 | task 3946 |        eval time =     205.89 ms /    14 tokens (   15.84 ms per token,    63.14 tokens per second)
3.46.383.209 I slot print_timing: id  3 | task 3946 |       total time =     692.59 ms /   529 tokens
3.46.383.211 I slot print_timing: id  3 | task 3946 |    graphs reused =       3178
3.46.383.399 I slot      release: id  3 | task 3946 | stop processing: n_tokens = 1314, truncated = 0
3.46.488.202 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.603 (> 0.100 thold), f_keep = 0.599
3.46.488.977 I slot launch_slot_: id  3 | task 3962 | processing task, is_child = 0
3.47.457.185 I slot print_timing: id  3 | task 3962 | prompt eval time =     569.98 ms /   520 tokens (    1.10 ms per token,   912.31 tokens per second)
3.47.457.196 I slot print_timing: id  3 | task 3962 |        eval time =     398.17 ms /    15 tokens (   28.44 ms per token,    35.16 tokens per second)
3.47.457.198 I slot print_timing: id  3 | task 3962 |       total time =     968.15 ms /   535 tokens
3.47.457.199 I slot print_timing: id  3 | task 3962 |    graphs reused =       3191
3.47.457.346 I slot      release: id  3 | task 3962 | stop processing: n_tokens = 1320, truncated = 0
3.47.551.608 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.606 (> 0.100 thold), f_keep = 0.597
3.47.552.445 I slot launch_slot_: id  3 | task 3980 | processing task, is_child = 0
3.48.498.642 I slot print_timing: id  3 | task 3980 | prompt eval time =     515.52 ms /   515 tokens (    1.00 ms per token,   998.98 tokens per second)
3.48.498.656 I slot print_timing: id  3 | task 3980 |        eval time =     430.58 ms /    17 tokens (   26.91 ms per token,    37.16 tokens per second)
3.48.498.659 I slot print_timing: id  3 | task 3980 |       total time =     946.11 ms /   532 tokens
3.48.498.661 I slot print_timing: id  3 | task 3980 |    graphs reused =       3206
3.48.498.850 I slot      release: id  3 | task 3980 | stop processing: n_tokens = 1317, truncated = 0
3.48.616.921 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.607 (> 0.100 thold), f_keep = 0.598
3.48.617.526 I slot launch_slot_: id  3 | task 3999 | processing task, is_child = 0
3.49.357.732 I slot print_timing: id  3 | task 3999 | prompt eval time =     525.95 ms /   513 tokens (    1.03 ms per token,   975.39 tokens per second)
3.49.357.756 I slot print_timing: id  3 | task 3999 |        eval time =     214.15 ms /    14 tokens (   16.47 ms per token,    60.71 tokens per second)
3.49.357.758 I slot print_timing: id  3 | task 3999 |       total time =     740.10 ms /   527 tokens
3.49.357.761 I slot print_timing: id  3 | task 3999 |    graphs reused =       3218
3.49.357.956 I slot      release: id  3 | task 3999 | stop processing: n_tokens = 1312, truncated = 0
3.49.477.313 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.602 (> 0.100 thold), f_keep = 0.601
3.49.478.021 I slot launch_slot_: id  3 | task 4015 | processing task, is_child = 0
3.50.246.125 I slot print_timing: id  3 | task 4015 | prompt eval time =     559.13 ms /   522 tokens (    1.07 ms per token,   933.59 tokens per second)
3.50.246.140 I slot print_timing: id  3 | task 4015 |        eval time =     208.90 ms /    14 tokens (   16.07 ms per token,    62.23 tokens per second)
3.50.246.143 I slot print_timing: id  3 | task 4015 |       total time =     768.03 ms /   536 tokens
3.50.246.144 I slot print_timing: id  3 | task 4015 |    graphs reused =       3230
3.50.246.317 I slot      release: id  3 | task 4015 | stop processing: n_tokens = 1321, truncated = 0
3.50.361.172 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.602 (> 0.100 thold), f_keep = 0.597
3.50.361.689 I slot launch_slot_: id  3 | task 4032 | processing task, is_child = 0
3.51.271.387 I slot print_timing: id  3 | task 4032 | prompt eval time =     537.33 ms /   522 tokens (    1.03 ms per token,   971.48 tokens per second)
3.51.271.396 I slot print_timing: id  3 | task 4032 |        eval time =     372.32 ms /    15 tokens (   26.59 ms per token,    37.60 tokens per second)
3.51.271.398 I slot print_timing: id  3 | task 4032 |       total time =     909.64 ms /   537 tokens
3.51.271.400 I slot print_timing: id  3 | task 4032 |    graphs reused =       3243
3.51.271.542 I slot      release: id  3 | task 4032 | stop processing: n_tokens = 1322, truncated = 0
3.51.384.635 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.606 (> 0.100 thold), f_keep = 0.596
3.51.385.855 I slot launch_slot_: id  3 | task 4050 | processing task, is_child = 0
3.52.289.958 I slot print_timing: id  3 | task 4050 | prompt eval time =     482.75 ms /   515 tokens (    0.94 ms per token,  1066.80 tokens per second)
3.52.289.972 I slot print_timing: id  3 | task 4050 |        eval time =     421.27 ms /    17 tokens (   26.33 ms per token,    37.98 tokens per second)
3.52.289.975 I slot print_timing: id  3 | task 4050 |       total time =     904.02 ms /   532 tokens
3.52.289.976 I slot print_timing: id  3 | task 4050 |    graphs reused =       3258
3.52.290.113 I slot      release: id  3 | task 4050 | stop processing: n_tokens = 1317, truncated = 0
3.52.401.146 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.606 (> 0.100 thold), f_keep = 0.598
3.52.401.865 I slot launch_slot_: id  3 | task 4069 | processing task, is_child = 0
3.53.326.229 I slot print_timing: id  3 | task 4069 | prompt eval time =     501.51 ms /   515 tokens (    0.97 ms per token,  1026.89 tokens per second)
3.53.326.241 I slot print_timing: id  3 | task 4069 |        eval time =     422.77 ms /    17 tokens (   26.42 ms per token,    37.85 tokens per second)
3.53.326.243 I slot print_timing: id  3 | task 4069 |       total time =     924.28 ms /   532 tokens
3.53.326.245 I slot print_timing: id  3 | task 4069 |    graphs reused =       3273
3.53.326.400 I slot      release: id  3 | task 4069 | stop processing: n_tokens = 1317, truncated = 0
3.53.419.296 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.607 (> 0.100 thold), f_keep = 0.598
3.53.420.224 I slot launch_slot_: id  3 | task 4088 | processing task, is_child = 0
3.54.351.640 I slot print_timing: id  3 | task 4088 | prompt eval time =     516.60 ms /   513 tokens (    1.01 ms per token,   993.03 tokens per second)
3.54.351.655 I slot print_timing: id  3 | task 4088 |        eval time =     414.73 ms /    17 tokens (   25.92 ms per token,    38.58 tokens per second)
3.54.351.657 I slot print_timing: id  3 | task 4088 |       total time =     931.33 ms /   530 tokens
3.54.351.658 I slot print_timing: id  3 | task 4088 |    graphs reused =       3288
3.54.351.914 I slot      release: id  3 | task 4088 | stop processing: n_tokens = 1315, truncated = 0
